Year,Borough,Weighted_In_Degree,Weighted_Out_Degree,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,Community_ID,Participation_Coefficient,Average_House_Price,Weighted_In_Degree_Lag1,Weighted_Out_Degree_Lag1,Betweenness_Centrality_Lag1,Closeness_Centrality_Lag1,Eigenvector_Centrality_Lag1,Community_ID_Lag1,Participation_Coefficient_Lag1,Year_2001,Year_2002,Year_2003,Year_2004,Year_2005,Year_2006,Year_2007,Year_2008,Year_2009,Year_2010,Year_2011,Year_2012,Year_2013,Year_2014,Year_2015,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Borough_Barking & Dagenham,Borough_Barnet,Borough_Brent,Borough_Bromley,Borough_Camden,Borough_City of London,Borough_Croydon,Borough_Ealing,Borough_Enfield,Borough_Greenwich,Borough_Hackney,Borough_Hammersmith & Fulham,Borough_Haringey,Borough_Harrow,Borough_Havering,Borough_Hillingdon,Borough_Hounslow,Borough_Islington,Borough_Kensington & Chelsea,Borough_Lambeth,Borough_Lewisham,Borough_Merton,Borough_Newham,Borough_Redbridge,Borough_Richmond upon Thames,Borough_Southwark,Borough_Tower Hamlets,Borough_Waltham Forest,Borough_Wandsworth,Borough_Westminster,Weighted_In_Degree_Lag1_Year_Interaction,Weighted_Out_Degree_Lag1_Year_Interaction,Betweenness_Centrality_Lag1_Year_Interaction,Closeness_Centrality_Lag1_Year_Interaction,Eigenvector_Centrality_Lag1_Year_Interaction,COVID_Period,Weighted_In_Degree_Lag1_COVID_Interaction,Weighted_Out_Degree_Lag1_COVID_Interaction,Betweenness_Centrality_Lag1_COVID_Interaction,Closeness_Centrality_Lag1_COVID_Interaction,Eigenvector_Centrality_Lag1_COVID_Interaction
2010,Lambeth,71122.85714285714,69927.71428571429,3.685714285714286,0.060777550909870706,0.34910340375994914,1.7142857142857142,0.901657779093083,318123.5,65054.57142857143,65598.0,16.988095238095237,0.07129909874314082,0.3343438641657056,1.1428571428571428,0.8799494445680068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-145685.58953722854,-146902.56338028694,-38.043762575454075,-0.159669812678307,-0.7487418929908323,0,0.0,0.0,0.0,0.0,0.0
2011,Lambeth,73622.28571428571,71849.14285714286,18.095238095238095,0.054827713157665534,0.3477518305217342,1.1428571428571428,0.8845477987948704,325469.3333333333,71122.85714285714,69927.71428571429,3.685714285714286,0.060777550909870706,0.34910340375994914,1.7142857142857142,0.901657779093083,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-88152.27364185681,-86670.96981891908,-4.568209255533494,-0.0753299222544925,-0.4326915426884156,0,0.0,0.0,0.0,0.0,0.0
2012,Lambeth,77514.85714285714,75424.28571428571,33.857142857142854,0.06826320625209155,0.354847298782148,1.4285714285714286,0.8915653277859807,350558.0833333333,73622.28571428571,71849.14285714286,18.095238095238095,0.054827713157665534,0.3477518305217342,1.1428571428571428,0.8845477987948704,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-17627.871227370077,-17203.315895377986,-4.332662642523246,-0.013127762305360925,-0.08326452280100645,0,0.0,0.0,0.0,0.0,0.0
2013,Lambeth,78105.71428571429,78383.71428571429,28.5,0.05743636409490226,0.36379552674645577,1.0,0.8768759167653138,388561.1666666667,77514.85714285714,75424.28571428571,33.857142857142854,0.06826320625209155,0.354847298782148,1.4285714285714286,0.8915653277859807,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,58954.96177061754,57364.949698183096,25.75050301810594,0.05191849489595149,0.26988386104554896,0,0.0,0.0,0.0,0.0,0.0
2014,Lambeth,82177.14285714286,82228.85714285714,13.714285714285714,0.055503249742884356,0.3730223252240156,1.2857142857142858,0.8805735990217185,464203.0833333333,78105.71428571429,78383.71428571429,28.5,0.05743636409490226,0.36379552674645577,1.0,0.8768759167653138,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,137510.06036216678,137999.49698188508,50.17605633802589,0.10112035932200643,0.6404850823000691,0,0.0,0.0,0.0,0.0,0.0
2015,Lambeth,88378.57142857143,84993.42857142857,0.0,0.05400497103589589,0.4006937980769907,1.1428571428571428,0.8801978702646398,504871.1666666667,82177.14285714286,82228.85714285714,13.714285714285714,0.055503249742884356,0.3730223252240156,1.2857142857142858,0.8805735990217185,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,226855.21126759905,226997.97183097934,37.85915492957636,0.15322023872683124,1.0297517710409148,0,0.0,0.0,0.0,0.0,0.0
2016,Lambeth,87733.71428571429,88019.42857142857,0.0,0.06292084285247501,0.4014218683303134,1.7142857142857142,0.895428956811618,550848.0833333334,88378.57142857143,84993.42857142857,0.0,0.05400497103589589,0.4006937980769907,1.1428571428571428,0.8801978702646398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,332353.2193158883,319623.17505029496,0.0,0.20308911643075908,1.506834423754285,0,0.0,0.0,0.0,0.0,0.0
2017,Lambeth,209638.45470837806,206084.54804087404,13.976190476190476,0.33142964369326144,0.33831742341414917,1.1904761904761905,0.8930142399815698,555067.1666666666,87733.71428571429,88019.42857142857,0.0,0.06292084285247501,0.4014218683303134,1.7142857142857142,0.895428956811618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,417661.907444661,419022.0684104557,0.0,0.2995386603399464,1.9109942464175163,0,0.0,0.0,0.0,0.0,0.0
2018,Lambeth,151136.66532878877,151993.18164113752,15.666666666666666,0.3337785344344327,0.34686429840947347,1.0909090909090908,0.8931207632824049,547657.75,209638.45470837806,206084.54804087404,13.976190476190476,0.33142964369326144,0.33831742341414917,1.1904761904761905,0.8930142399815698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1207635.6052919074,1187163.1006861452,80.51073105298346,1.9092214685991837,1.9488989602307758,0,0.0,0.0,0.0,0.0,0.0
2019,Lambeth,8370.535899285014,9001.917067316057,2.986636673107995,17.330501900429212,0.40701612952152844,1.2369077306733167,0.8784095740630785,543658.9166666666,151136.66532878877,151993.18164113752,15.666666666666666,0.3337785344344327,0.34686429840947347,1.0909090909090908,0.8931207632824049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1021769.0050396867,1027559.5378555654,105.91549295774522,2.2565309370214903,2.344998073754159,0,0.0,0.0,0.0,0.0,0.0
2020,Lambeth,3608.1918858145605,3557.801665016071,16.763333333333332,726913.8470596664,0.2873919108261487,2.1133333333333333,0.911472370653083,563965.5833333334,8370.535899285014,9001.917067316057,2.986636673107995,17.330501900429212,0.40701612952152844,1.2369077306733167,0.8784095740630785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,64960.07437332388,69859.94794494502,23.177983195528004,134.4944584103718,3.15867446994873,1,8370.535899285014,9001.917067316057,2.986636673107995,17.330501900429212,0.40701612952152844
2021,Lambeth,16077.487027440862,16211.68681734185,23.33492822966507,386874.56178761163,0.3532819031537828,1.5980861244019138,0.9002286475241718,572107.9166666666,3608.1918858145605,3557.801665016071,16.763333333333332,726913.8470596664,0.2873919108261487,2.1133333333333333,0.911472370653083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,31609.793703896285,31168.346980844733,146.85624413145405,6368174.829170541,2.517715049772716,1,3608.1918858145605,3557.801665016071,16.763333333333332,726913.8470596664,0.2873919108261487
2022,Lambeth,7715.376423432176,7532.772668957483,8.697722567287785,22173.668545026412,0.3780402917158107,2.062111801242236,0.8926953334331901,582044.25,16077.487027440862,16211.68681734185,23.33492822966507,386874.56178761163,0.3532819031537828,1.5980861244019138,0.9002286475241718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,156925.33112699192,158235.196681941,227.76204595996848,3776113.680546657,3.448230406839006,1,16077.487027440862,16211.68681734185,23.33492822966507,386874.56178761163,0.3532819031537828
2023,Lambeth,17051.973391586056,17467.72188902379,13.35593220338983,5.738158882612893,0.33008050432943187,1.5525423728813559,0.8925469909344806,580491.9166666666,7715.376423432176,7532.772668957483,8.697722567287785,22173.668545026412,0.3780402917158107,2.062111801242236,0.8926953334331901,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,83021.79700707238,81056.87773357006,93.5923949494059,238601.16575211342,4.06792651930813,1,7715.376423432176,7532.772668957483,8.697722567287785,22173.668545026412,0.3780402917158107
2018,Lewisham,25475.014409329196,26647.91551459356,201.0909090909091,0.39302578476895944,0.051444728612606405,2.393939393939394,0.8237359561280323,436704.4166666667,34773.73076193842,36155.55010425994,405.3636363636364,0.22261802031283498,0.043747631418220974,2.121212121212121,0.829842525928307,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,200316.28002299462,208276.33792453678,2335.1229193341546,1.2824052156049048,0.25201100352186095,0,0.0,0.0,0.0,0.0,0.0
2019,Lewisham,1721.1951108876272,1742.975003072377,37.2885208872646,26.139117510958943,0.053735274474237454,0.2135678391959799,0.8775006804112983,433623.9166666667,25475.014409329196,26647.91551459356,201.0909090909091,0.39302578476895944,0.051444728612606405,2.393939393939394,0.8237359561280323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,172225.44952785733,180154.9217887994,1359.4878361075384,2.657075728015469,0.34779534836691245,0,0.0,0.0,0.0,0.0,0.0
2020,Lewisham,1024.205652075787,1067.7766383485841,80.16197183098592,623.5384346968873,0.07639720645543928,1.6267605633802817,0.8661871678716343,448144.3333333333,1721.1951108876272,1742.975003072377,37.2885208872646,26.139117510958943,0.053735274474237454,0.2135678391959799,0.8775006804112983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13357.443747874264,13526.467981589714,289.3799297025716,202.85427814842578,0.41701600331414834,1,1721.1951108876272,1742.975003072377,37.2885208872646,26.139117510958943,0.053735274474237454
2021,Lewisham,3367.78171571315,3725.9293161131213,327.3874345549738,12.635040208323208,0.045844327637597604,1.3141361256544504,0.8143901304205148,455987.6666666667,1024.205652075787,1067.7766383485841,80.16197183098592,623.5384346968873,0.07639720645543928,1.6267605633802817,0.8661871678716343,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8972.618529452586,9354.324916236807,702.2640349137013,5462.547977203667,0.6692825692293352,1,1024.205652075787,1067.7766383485841,80.16197183098592,623.5384346968873,0.07639720645543928
2022,Lewisham,1460.090932202383,1528.1157693583136,36.07172131147541,24782.85843306728,0.05082680897792863,0.21106557377049182,0.8886810897171048,469832.75,3367.78171571315,3725.9293161131213,327.3874345549738,12.635040208323208,0.045844327637597604,1.3141361256544504,0.8143901304205148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,32871.44688717174,36367.16924037143,3195.4858048816195,123.32511076574522,0.4474664655331673,1,3367.78171571315,3725.9293161131213,327.3874345549738,12.635040208323208,0.045844327637597604
2023,Lewisham,3262.5746362346285,3332.4450466222647,292.9006849315069,9.464109799209986,0.036306527127086916,0.5308219178082192,0.8310950655772674,471261.0,1460.090932202383,1528.1157693583136,36.07172131147541,24782.85843306728,0.05082680897792863,0.21106557377049182,0.8886810897171048,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15711.401016938202,16443.386588587928,388.152043407986,266677.51891356707,0.5469250994244673,1,1460.090932202383,1528.1157693583136,36.07172131147541,24782.85843306728,0.05082680897792863
